from	to	combined_score
9606.ENSP00000366962	9606.ENSP00000479794	925
9606.ENSP00000366962	9606.ENSP00000479794	925
9606.ENSP00000366974	9606.ENSP00000479794	979
9606.ENSP00000366974	9606.ENSP00000479794	979
9606.ENSP00000366999	9606.ENSP00000479794	995
9606.ENSP00000366999	9606.ENSP00000479794	995
9606.ENSP00000367034	9606.ENSP00000479794	979
9606.ENSP00000367034	9606.ENSP00000479794	979
9606.ENSP00000370109	9606.ENSP00000479794	854
9606.ENSP00000370109	9606.ENSP00000479794	854
9606.ENSP00000386239	9606.ENSP00000479794	843
9606.ENSP00000386239	9606.ENSP00000479794	843
9606.ENSP00000418960	9606.ENSP00000479794	512
9606.ENSP00000418960	9606.ENSP00000479794	512
9606.ENSP00000434024	9606.ENSP00000479794	937
9606.ENSP00000434024	9606.ENSP00000479794	937
9606.ENSP00000443017	9606.ENSP00000479794	979
9606.ENSP00000443017	9606.ENSP00000479794	979
9606.ENSP00000445633	9606.ENSP00000479794	930
9606.ENSP00000445633	9606.ENSP00000479794	930
9606.ENSP00000445831	9606.ENSP00000479794	466
9606.ENSP00000445831	9606.ENSP00000479794	466
9606.ENSP00000462355	9606.ENSP00000479794	979
9606.ENSP00000462355	9606.ENSP00000479794	979
9606.ENSP00000462667	9606.ENSP00000479794	979
9606.ENSP00000462667	9606.ENSP00000479794	979
9606.ENSP00000476136	9606.ENSP00000479794	903
9606.ENSP00000476136	9606.ENSP00000479794	903
9606.ENSP00000479106	9606.ENSP00000479794	979
9606.ENSP00000479106	9606.ENSP00000479794	979
9606.ENSP00000479461	9606.ENSP00000479794	979
9606.ENSP00000479461	9606.ENSP00000479794	979
9606.ENSP00000013070	9606.ENSP00000480826	727
9606.ENSP00000013070	9606.ENSP00000480826	727
9606.ENSP00000209728	9606.ENSP00000480826	430
9606.ENSP00000209728	9606.ENSP00000480826	430
9606.ENSP00000209875	9606.ENSP00000480826	968
9606.ENSP00000209875	9606.ENSP00000480826	968
9606.ENSP00000216297	9606.ENSP00000480826	918
9606.ENSP00000216297	9606.ENSP00000480826	918
9606.ENSP00000216911	9606.ENSP00000480826	607
9606.ENSP00000216911	9606.ENSP00000480826	607
9606.ENSP00000244537	9606.ENSP00000480826	999
9606.ENSP00000244537	9606.ENSP00000480826	999
9606.ENSP00000244573	9606.ENSP00000480826	566
9606.ENSP00000244573	9606.ENSP00000480826	566
9606.ENSP00000255120	9606.ENSP00000480826	947
9606.ENSP00000255120	9606.ENSP00000480826	947
9606.ENSP00000265056	9606.ENSP00000480826	673
9606.ENSP00000265056	9606.ENSP00000480826	673
9606.ENSP00000273853	9606.ENSP00000480826	518
9606.ENSP00000273853	9606.ENSP00000480826	518
9606.ENSP00000275053	9606.ENSP00000480826	574
9606.ENSP00000275053	9606.ENSP00000480826	574
9606.ENSP00000276893	9606.ENSP00000480826	531
9606.ENSP00000276893	9606.ENSP00000480826	531
9606.ENSP00000278412	9606.ENSP00000480826	959
9606.ENSP00000278412	9606.ENSP00000480826	959
9606.ENSP00000289316	9606.ENSP00000480826	565
9606.ENSP00000289316	9606.ENSP00000480826	565
9606.ENSP00000301280	9606.ENSP00000480826	913
9606.ENSP00000301280	9606.ENSP00000480826	913
9606.ENSP00000307288	9606.ENSP00000480826	541
9606.ENSP00000307288	9606.ENSP00000480826	541
9606.ENSP00000320147	9606.ENSP00000480826	751
9606.ENSP00000320147	9606.ENSP00000480826	751
9606.ENSP00000321744	9606.ENSP00000480826	956
9606.ENSP00000321744	9606.ENSP00000480826	956
9606.ENSP00000332790	9606.ENSP00000480826	698
9606.ENSP00000332790	9606.ENSP00000480826	698
9606.ENSP00000339566	9606.ENSP00000480826	621
9606.ENSP00000339566	9606.ENSP00000480826	621
9606.ENSP00000342434	9606.ENSP00000480826	420
9606.ENSP00000342434	9606.ENSP00000480826	420
9606.ENSP00000346997	9606.ENSP00000480826	493
9606.ENSP00000346997	9606.ENSP00000480826	493
9606.ENSP00000347168	9606.ENSP00000480826	995
9606.ENSP00000347168	9606.ENSP00000480826	995
9606.ENSP00000348924	9606.ENSP00000480826	959
9606.ENSP00000348924	9606.ENSP00000480826	959
9606.ENSP00000352252	9606.ENSP00000480826	982
9606.ENSP00000352252	9606.ENSP00000480826	982
9606.ENSP00000352516	9606.ENSP00000480826	436
9606.ENSP00000352516	9606.ENSP00000480826	436
9606.ENSP00000355759	9606.ENSP00000480826	425
9606.ENSP00000355759	9606.ENSP00000480826	425
9606.ENSP00000358160	9606.ENSP00000480826	982
9606.ENSP00000358160	9606.ENSP00000480826	982
9606.ENSP00000362041	9606.ENSP00000480826	653
9606.ENSP00000362041	9606.ENSP00000480826	653
9606.ENSP00000362937	9606.ENSP00000480826	453
9606.ENSP00000362937	9606.ENSP00000480826	453
9606.ENSP00000366618	9606.ENSP00000480826	726
9606.ENSP00000366618	9606.ENSP00000480826	726
9606.ENSP00000366956	9606.ENSP00000480826	994
9606.ENSP00000366956	9606.ENSP00000480826	994
9606.ENSP00000366962	9606.ENSP00000480826	963
9606.ENSP00000366962	9606.ENSP00000480826	963
9606.ENSP00000366974	9606.ENSP00000480826	995
9606.ENSP00000366974	9606.ENSP00000480826	995
9606.ENSP00000366999	9606.ENSP00000480826	980
9606.ENSP00000366999	9606.ENSP00000480826	980
9606.ENSP00000367034	9606.ENSP00000480826	998
9606.ENSP00000367034	9606.ENSP00000480826	998
9606.ENSP00000370109	9606.ENSP00000480826	671
9606.ENSP00000370109	9606.ENSP00000480826	671
9606.ENSP00000384048	9606.ENSP00000480826	400
9606.ENSP00000384048	9606.ENSP00000480826	400
9606.ENSP00000386239	9606.ENSP00000480826	580
9606.ENSP00000386239	9606.ENSP00000480826	580
9606.ENSP00000434024	9606.ENSP00000480826	974
9606.ENSP00000434024	9606.ENSP00000480826	974
9606.ENSP00000443017	9606.ENSP00000480826	994
9606.ENSP00000443017	9606.ENSP00000480826	994
9606.ENSP00000445633	9606.ENSP00000480826	953
9606.ENSP00000445633	9606.ENSP00000480826	953
9606.ENSP00000445831	9606.ENSP00000480826	570
9606.ENSP00000445831	9606.ENSP00000480826	570
9606.ENSP00000462355	9606.ENSP00000480826	994
9606.ENSP00000462355	9606.ENSP00000480826	994
9606.ENSP00000462667	9606.ENSP00000480826	994
9606.ENSP00000462667	9606.ENSP00000480826	994
9606.ENSP00000476136	9606.ENSP00000480826	938
9606.ENSP00000476136	9606.ENSP00000480826	938
9606.ENSP00000479106	9606.ENSP00000480826	995
9606.ENSP00000479106	9606.ENSP00000480826	995
9606.ENSP00000479461	9606.ENSP00000480826	995
9606.ENSP00000479461	9606.ENSP00000480826	995
9606.ENSP00000479617	9606.ENSP00000480826	916
9606.ENSP00000479617	9606.ENSP00000480826	916
9606.ENSP00000479794	9606.ENSP00000480826	994
9606.ENSP00000479794	9606.ENSP00000480826	994
9606.ENSP00000209728	9606.ENSP00000480960	515
9606.ENSP00000209728	9606.ENSP00000480960	515
9606.ENSP00000209875	9606.ENSP00000480960	604
9606.ENSP00000209875	9606.ENSP00000480960	604
9606.ENSP00000216297	9606.ENSP00000480960	934
9606.ENSP00000216297	9606.ENSP00000480960	934
9606.ENSP00000244537	9606.ENSP00000480960	985
9606.ENSP00000244537	9606.ENSP00000480960	985
9606.ENSP00000244573	9606.ENSP00000480960	469
9606.ENSP00000244573	9606.ENSP00000480960	469
9606.ENSP00000255120	9606.ENSP00000480960	645
9606.ENSP00000255120	9606.ENSP00000480960	645
9606.ENSP00000264010	9606.ENSP00000480960	446
9606.ENSP00000264010	9606.ENSP00000480960	446
9606.ENSP00000265056	9606.ENSP00000480960	891
9606.ENSP00000265056	9606.ENSP00000480960	891
9606.ENSP00000273853	9606.ENSP00000480960	462
9606.ENSP00000273853	9606.ENSP00000480960	462
9606.ENSP00000278412	9606.ENSP00000480960	911
9606.ENSP00000278412	9606.ENSP00000480960	911
9606.ENSP00000278612	9606.ENSP00000480960	463
9606.ENSP00000278612	9606.ENSP00000480960	463
9606.ENSP00000287394	9606.ENSP00000480960	882
9606.ENSP00000287394	9606.ENSP00000480960	882
9606.ENSP00000289316	9606.ENSP00000480960	566
9606.ENSP00000289316	9606.ENSP00000480960	566
9606.ENSP00000290130	9606.ENSP00000480960	424
9606.ENSP00000290130	9606.ENSP00000480960	424
9606.ENSP00000301280	9606.ENSP00000480960	460
9606.ENSP00000301280	9606.ENSP00000480960	460
9606.ENSP00000307288	9606.ENSP00000480960	440
9606.ENSP00000307288	9606.ENSP00000480960	440
9606.ENSP00000320147	9606.ENSP00000480960	601
9606.ENSP00000320147	9606.ENSP00000480960	601
9606.ENSP00000321744	9606.ENSP00000480960	932
9606.ENSP00000321744	9606.ENSP00000480960	932
9606.ENSP00000332790	9606.ENSP00000480960	607
9606.ENSP00000332790	9606.ENSP00000480960	607
9606.ENSP00000339566	9606.ENSP00000480960	545
9606.ENSP00000339566	9606.ENSP00000480960	545
9606.ENSP00000340271	9606.ENSP00000480960	603
9606.ENSP00000340271	9606.ENSP00000480960	603
9606.ENSP00000342434	9606.ENSP00000480960	435
9606.ENSP00000342434	9606.ENSP00000480960	435
9606.ENSP00000346997	9606.ENSP00000480960	550
9606.ENSP00000346997	9606.ENSP00000480960	550
9606.ENSP00000347168	9606.ENSP00000480960	981
9606.ENSP00000347168	9606.ENSP00000480960	981
9606.ENSP00000348924	9606.ENSP00000480960	936
9606.ENSP00000348924	9606.ENSP00000480960	936
9606.ENSP00000352252	9606.ENSP00000480960	995
9606.ENSP00000352252	9606.ENSP00000480960	995
9606.ENSP00000352516	9606.ENSP00000480960	676
9606.ENSP00000352516	9606.ENSP00000480960	676
9606.ENSP00000355759	9606.ENSP00000480960	485
9606.ENSP00000355759	9606.ENSP00000480960	485
9606.ENSP00000358160	9606.ENSP00000480960	994
9606.ENSP00000358160	9606.ENSP00000480960	994
9606.ENSP00000362018	9606.ENSP00000480960	424
9606.ENSP00000362018	9606.ENSP00000480960	424
9606.ENSP00000366618	9606.ENSP00000480960	655
9606.ENSP00000366618	9606.ENSP00000480960	655
9606.ENSP00000366956	9606.ENSP00000480960	979
9606.ENSP00000366956	9606.ENSP00000480960	979
9606.ENSP00000366962	9606.ENSP00000480960	957
9606.ENSP00000366962	9606.ENSP00000480960	957
9606.ENSP00000366974	9606.ENSP00000480960	984
9606.ENSP00000366974	9606.ENSP00000480960	984
9606.ENSP00000366999	9606.ENSP00000480960	995
9606.ENSP00000366999	9606.ENSP00000480960	995
9606.ENSP00000367034	9606.ENSP00000480960	981
9606.ENSP00000367034	9606.ENSP00000480960	981
9606.ENSP00000370109	9606.ENSP00000480960	854
9606.ENSP00000370109	9606.ENSP00000480960	854
9606.ENSP00000386239	9606.ENSP00000480960	843
9606.ENSP00000386239	9606.ENSP00000480960	843
9606.ENSP00000418960	9606.ENSP00000480960	513
9606.ENSP00000418960	9606.ENSP00000480960	513
9606.ENSP00000434024	9606.ENSP00000480960	937
9606.ENSP00000434024	9606.ENSP00000480960	937
9606.ENSP00000443017	9606.ENSP00000480960	979
9606.ENSP00000443017	9606.ENSP00000480960	979
9606.ENSP00000445633	9606.ENSP00000480960	935
9606.ENSP00000445633	9606.ENSP00000480960	935
9606.ENSP00000445831	9606.ENSP00000480960	498
9606.ENSP00000445831	9606.ENSP00000480960	498
9606.ENSP00000462355	9606.ENSP00000480960	979
9606.ENSP00000462355	9606.ENSP00000480960	979
9606.ENSP00000462667	9606.ENSP00000480960	979
9606.ENSP00000462667	9606.ENSP00000480960	979
9606.ENSP00000476136	9606.ENSP00000480960	910
9606.ENSP00000476136	9606.ENSP00000480960	910
9606.ENSP00000479106	9606.ENSP00000480960	982
9606.ENSP00000479106	9606.ENSP00000480960	982
9606.ENSP00000479461	9606.ENSP00000480960	985
9606.ENSP00000479461	9606.ENSP00000480960	985
9606.ENSP00000479794	9606.ENSP00000480960	979
9606.ENSP00000479794	9606.ENSP00000480960	979
9606.ENSP00000480826	9606.ENSP00000480960	995
9606.ENSP00000480826	9606.ENSP00000480960	995
9606.ENSP00000055077	9606.ENSP00000480987	893
9606.ENSP00000055077	9606.ENSP00000480987	893
9606.ENSP00000160827	9606.ENSP00000480987	616
9606.ENSP00000160827	9606.ENSP00000480987	616
9606.ENSP00000209728	9606.ENSP00000480987	999
9606.ENSP00000209728	9606.ENSP00000480987	999
9606.ENSP00000216297	9606.ENSP00000480987	744
9606.ENSP00000216297	9606.ENSP00000480987	744
9606.ENSP00000216911	9606.ENSP00000480987	749
9606.ENSP00000216911	9606.ENSP00000480987	749
9606.ENSP00000219097	9606.ENSP00000480987	989
9606.ENSP00000219097	9606.ENSP00000480987	989
9606.ENSP00000229179	9606.ENSP00000480987	647
9606.ENSP00000229179	9606.ENSP00000480987	647
9606.ENSP00000231498	9606.ENSP00000480987	552
9606.ENSP00000231498	9606.ENSP00000480987	552
9606.ENSP00000233146	9606.ENSP00000480987	928
9606.ENSP00000233146	9606.ENSP00000480987	928
9606.ENSP00000243326	9606.ENSP00000480987	688
9606.ENSP00000243326	9606.ENSP00000480987	688
9606.ENSP00000244537	9606.ENSP00000480987	457
9606.ENSP00000244537	9606.ENSP00000480987	457
9606.ENSP00000245960	9606.ENSP00000480987	428
9606.ENSP00000245960	9606.ENSP00000480987	428
9606.ENSP00000255120	9606.ENSP00000480987	920
9606.ENSP00000255120	9606.ENSP00000480987	920
9606.ENSP00000260810	9606.ENSP00000480987	800
9606.ENSP00000260810	9606.ENSP00000480987	800
9606.ENSP00000263274	9606.ENSP00000480987	951
9606.ENSP00000263274	9606.ENSP00000480987	951
9606.ENSP00000263681	9606.ENSP00000480987	968
9606.ENSP00000263681	9606.ENSP00000480987	968
9606.ENSP00000264926	9606.ENSP00000480987	549
9606.ENSP00000264926	9606.ENSP00000480987	549
9606.ENSP00000265056	9606.ENSP00000480987	999
9606.ENSP00000265056	9606.ENSP00000480987	999
9606.ENSP00000265140	9606.ENSP00000480987	567
9606.ENSP00000265140	9606.ENSP00000480987	567
9606.ENSP00000265465	9606.ENSP00000480987	996
9606.ENSP00000265465	9606.ENSP00000480987	996
9606.ENSP00000275053	9606.ENSP00000480987	462
9606.ENSP00000275053	9606.ENSP00000480987	462
9606.ENSP00000278412	9606.ENSP00000480987	852
9606.ENSP00000278412	9606.ENSP00000480987	852
9606.ENSP00000286398	9606.ENSP00000480987	917
9606.ENSP00000286398	9606.ENSP00000480987	917
9606.ENSP00000287394	9606.ENSP00000480987	628
9606.ENSP00000287394	9606.ENSP00000480987	628
9606.ENSP00000296503	9606.ENSP00000480987	425
9606.ENSP00000296503	9606.ENSP00000480987	425
9606.ENSP00000299821	9606.ENSP00000480987	662
9606.ENSP00000299821	9606.ENSP00000480987	662
9606.ENSP00000300738	9606.ENSP00000480987	980
9606.ENSP00000300738	9606.ENSP00000480987	980
9606.ENSP00000301280	9606.ENSP00000480987	919
9606.ENSP00000301280	9606.ENSP00000480987	919
9606.ENSP00000305480	9606.ENSP00000480987	988
9606.ENSP00000305480	9606.ENSP00000480987	988
9606.ENSP00000307288	9606.ENSP00000480987	999
9606.ENSP00000307288	9606.ENSP00000480987	999
9606.ENSP00000313171	9606.ENSP00000480987	629
9606.ENSP00000313171	9606.ENSP00000480987	629
9606.ENSP00000313851	9606.ENSP00000480987	437
9606.ENSP00000313851	9606.ENSP00000480987	437
9606.ENSP00000315644	9606.ENSP00000480987	940
9606.ENSP00000315644	9606.ENSP00000480987	940
9606.ENSP00000320147	9606.ENSP00000480987	435
9606.ENSP00000320147	9606.ENSP00000480987	435
9606.ENSP00000322180	9606.ENSP00000480987	863
9606.ENSP00000322180	9606.ENSP00000480987	863
9606.ENSP00000322570	9606.ENSP00000480987	997
9606.ENSP00000322570	9606.ENSP00000480987	997
9606.ENSP00000323099	9606.ENSP00000480987	926
9606.ENSP00000323099	9606.ENSP00000480987	926
9606.ENSP00000323421	9606.ENSP00000480987	706
9606.ENSP00000323421	9606.ENSP00000480987	706
9606.ENSP00000323663	9606.ENSP00000480987	595
9606.ENSP00000323663	9606.ENSP00000480987	595
9606.ENSP00000325017	9606.ENSP00000480987	885
9606.ENSP00000325017	9606.ENSP00000480987	885
9606.ENSP00000328174	9606.ENSP00000480987	777
9606.ENSP00000328174	9606.ENSP00000480987	777
9606.ENSP00000328236	9606.ENSP00000480987	816
9606.ENSP00000328236	9606.ENSP00000480987	816
9606.ENSP00000345571	9606.ENSP00000480987	622
9606.ENSP00000345571	9606.ENSP00000480987	622
9606.ENSP00000349961	9606.ENSP00000480987	969
9606.ENSP00000349961	9606.ENSP00000480987	969
9606.ENSP00000351185	9606.ENSP00000480987	565
9606.ENSP00000351185	9606.ENSP00000480987	565
9606.ENSP00000352252	9606.ENSP00000480987	772
9606.ENSP00000352252	9606.ENSP00000480987	772
9606.ENSP00000352516	9606.ENSP00000480987	734
9606.ENSP00000352516	9606.ENSP00000480987	734
9606.ENSP00000353793	9606.ENSP00000480987	998
9606.ENSP00000353793	9606.ENSP00000480987	998
9606.ENSP00000354720	9606.ENSP00000480987	838
9606.ENSP00000354720	9606.ENSP00000480987	838
9606.ENSP00000355759	9606.ENSP00000480987	696
9606.ENSP00000355759	9606.ENSP00000480987	696
9606.ENSP00000362041	9606.ENSP00000480987	686
9606.ENSP00000362041	9606.ENSP00000480987	686
9606.ENSP00000362937	9606.ENSP00000480987	456
9606.ENSP00000362937	9606.ENSP00000480987	456
9606.ENSP00000363286	9606.ENSP00000480987	972
9606.ENSP00000363286	9606.ENSP00000480987	972
9606.ENSP00000366999	9606.ENSP00000480987	504
9606.ENSP00000366999	9606.ENSP00000480987	504
9606.ENSP00000367034	9606.ENSP00000480987	477
9606.ENSP00000367034	9606.ENSP00000480987	477
9606.ENSP00000368164	9606.ENSP00000480987	989
9606.ENSP00000368164	9606.ENSP00000480987	989
9606.ENSP00000368349	9606.ENSP00000480987	998
9606.ENSP00000368349	9606.ENSP00000480987	998
9606.ENSP00000368458	9606.ENSP00000480987	996
9606.ENSP00000368458	9606.ENSP00000480987	996
9606.ENSP00000376457	9606.ENSP00000480987	577
9606.ENSP00000376457	9606.ENSP00000480987	577
9606.ENSP00000377793	9606.ENSP00000480987	900
9606.ENSP00000377793	9606.ENSP00000480987	900
9606.ENSP00000378295	9606.ENSP00000480987	868
9606.ENSP00000378295	9606.ENSP00000480987	868
9606.ENSP00000386239	9606.ENSP00000480987	472
9606.ENSP00000386239	9606.ENSP00000480987	472
9606.ENSP00000396308	9606.ENSP00000480987	605
9606.ENSP00000396308	9606.ENSP00000480987	605
9606.ENSP00000408295	9606.ENSP00000480987	981
9606.ENSP00000408295	9606.ENSP00000480987	981
9606.ENSP00000410811	9606.ENSP00000480987	419
9606.ENSP00000410811	9606.ENSP00000480987	419
9606.ENSP00000418960	9606.ENSP00000480987	567
9606.ENSP00000418960	9606.ENSP00000480987	567
9606.ENSP00000433681	9606.ENSP00000480987	775
9606.ENSP00000433681	9606.ENSP00000480987	775
9606.ENSP00000434024	9606.ENSP00000480987	440
9606.ENSP00000434024	9606.ENSP00000480987	440
9606.ENSP00000442068	9606.ENSP00000480987	512
9606.ENSP00000442068	9606.ENSP00000480987	512
9606.ENSP00000450607	9606.ENSP00000480987	993
9606.ENSP00000450607	9606.ENSP00000480987	993
9606.ENSP00000479617	9606.ENSP00000480987	890
9606.ENSP00000479617	9606.ENSP00000480987	890
9606.ENSP00000209728	9606.ENSP00000481486	527
9606.ENSP00000209728	9606.ENSP00000481486	527
9606.ENSP00000209875	9606.ENSP00000481486	604
9606.ENSP00000209875	9606.ENSP00000481486	604
9606.ENSP00000216297	9606.ENSP00000481486	934
9606.ENSP00000216297	9606.ENSP00000481486	934
9606.ENSP00000244537	9606.ENSP00000481486	979
9606.ENSP00000244537	9606.ENSP00000481486	979
9606.ENSP00000244573	9606.ENSP00000481486	435
9606.ENSP00000244573	9606.ENSP00000481486	435
9606.ENSP00000255120	9606.ENSP00000481486	645
9606.ENSP00000255120	9606.ENSP00000481486	645
9606.ENSP00000264010	9606.ENSP00000481486	446
9606.ENSP00000264010	9606.ENSP00000481486	446
9606.ENSP00000265056	9606.ENSP00000481486	894
9606.ENSP00000265056	9606.ENSP00000481486	894
9606.ENSP00000273853	9606.ENSP00000481486	462
9606.ENSP00000273853	9606.ENSP00000481486	462
9606.ENSP00000278412	9606.ENSP00000481486	911
9606.ENSP00000278412	9606.ENSP00000481486	911
9606.ENSP00000278612	9606.ENSP00000481486	463
9606.ENSP00000278612	9606.ENSP00000481486	463
9606.ENSP00000287394	9606.ENSP00000481486	882
9606.ENSP00000287394	9606.ENSP00000481486	882
9606.ENSP00000289316	9606.ENSP00000481486	588
9606.ENSP00000289316	9606.ENSP00000481486	588
9606.ENSP00000290130	9606.ENSP00000481486	424
9606.ENSP00000290130	9606.ENSP00000481486	424
9606.ENSP00000301280	9606.ENSP00000481486	460
9606.ENSP00000301280	9606.ENSP00000481486	460
9606.ENSP00000307288	9606.ENSP00000481486	440
9606.ENSP00000307288	9606.ENSP00000481486	440
9606.ENSP00000320147	9606.ENSP00000481486	601
9606.ENSP00000320147	9606.ENSP00000481486	601
9606.ENSP00000321744	9606.ENSP00000481486	933
9606.ENSP00000321744	9606.ENSP00000481486	933
9606.ENSP00000332790	9606.ENSP00000481486	484
9606.ENSP00000332790	9606.ENSP00000481486	484
9606.ENSP00000339566	9606.ENSP00000481486	577
9606.ENSP00000339566	9606.ENSP00000481486	577
9606.ENSP00000340271	9606.ENSP00000481486	603
9606.ENSP00000340271	9606.ENSP00000481486	603
9606.ENSP00000342434	9606.ENSP00000481486	435
9606.ENSP00000342434	9606.ENSP00000481486	435
9606.ENSP00000346997	9606.ENSP00000481486	550
9606.ENSP00000346997	9606.ENSP00000481486	550
9606.ENSP00000347168	9606.ENSP00000481486	980
9606.ENSP00000347168	9606.ENSP00000481486	980
9606.ENSP00000348924	9606.ENSP00000481486	931
9606.ENSP00000348924	9606.ENSP00000481486	931
9606.ENSP00000352252	9606.ENSP00000481486	994
9606.ENSP00000352252	9606.ENSP00000481486	994
9606.ENSP00000352516	9606.ENSP00000481486	676
9606.ENSP00000352516	9606.ENSP00000481486	676
9606.ENSP00000355759	9606.ENSP00000481486	485
9606.ENSP00000355759	9606.ENSP00000481486	485
9606.ENSP00000358160	9606.ENSP00000481486	994
9606.ENSP00000358160	9606.ENSP00000481486	994
9606.ENSP00000362018	9606.ENSP00000481486	424
9606.ENSP00000362018	9606.ENSP00000481486	424
9606.ENSP00000366618	9606.ENSP00000481486	604
9606.ENSP00000366618	9606.ENSP00000481486	604
9606.ENSP00000366956	9606.ENSP00000481486	980
9606.ENSP00000366956	9606.ENSP00000481486	980
9606.ENSP00000366962	9606.ENSP00000481486	928
9606.ENSP00000366962	9606.ENSP00000481486	928
9606.ENSP00000366974	9606.ENSP00000481486	979
9606.ENSP00000366974	9606.ENSP00000481486	979
9606.ENSP00000366999	9606.ENSP00000481486	995
9606.ENSP00000366999	9606.ENSP00000481486	995
9606.ENSP00000367034	9606.ENSP00000481486	979
9606.ENSP00000367034	9606.ENSP00000481486	979
9606.ENSP00000370109	9606.ENSP00000481486	854
9606.ENSP00000370109	9606.ENSP00000481486	854
9606.ENSP00000386239	9606.ENSP00000481486	843
9606.ENSP00000386239	9606.ENSP00000481486	843
9606.ENSP00000418960	9606.ENSP00000481486	512
9606.ENSP00000418960	9606.ENSP00000481486	512
9606.ENSP00000434024	9606.ENSP00000481486	937
9606.ENSP00000434024	9606.ENSP00000481486	937
9606.ENSP00000443017	9606.ENSP00000481486	979
9606.ENSP00000443017	9606.ENSP00000481486	979
9606.ENSP00000445633	9606.ENSP00000481486	933
9606.ENSP00000445633	9606.ENSP00000481486	933
9606.ENSP00000445831	9606.ENSP00000481486	486
9606.ENSP00000445831	9606.ENSP00000481486	486
9606.ENSP00000462355	9606.ENSP00000481486	979
9606.ENSP00000462355	9606.ENSP00000481486	979
9606.ENSP00000462667	9606.ENSP00000481486	980
9606.ENSP00000462667	9606.ENSP00000481486	980
9606.ENSP00000476136	9606.ENSP00000481486	918
9606.ENSP00000476136	9606.ENSP00000481486	918
9606.ENSP00000479106	9606.ENSP00000481486	979
9606.ENSP00000479106	9606.ENSP00000481486	979
9606.ENSP00000479461	9606.ENSP00000481486	979
9606.ENSP00000479461	9606.ENSP00000481486	979
9606.ENSP00000479794	9606.ENSP00000481486	979
9606.ENSP00000479794	9606.ENSP00000481486	979
9606.ENSP00000480826	9606.ENSP00000481486	994
9606.ENSP00000480826	9606.ENSP00000481486	994
9606.ENSP00000480960	9606.ENSP00000481486	979
9606.ENSP00000480960	9606.ENSP00000481486	979
9606.ENSP00000358309	9606.ENSP00000481994	631
9606.ENSP00000358309	9606.ENSP00000481994	631
9606.ENSP00000450607	9606.ENSP00000482093	945
9606.ENSP00000450607	9606.ENSP00000482093	945
9606.ENSP00000209728	9606.ENSP00000482271	415
9606.ENSP00000209728	9606.ENSP00000482271	415
9606.ENSP00000209875	9606.ENSP00000482271	888
9606.ENSP00000209875	9606.ENSP00000482271	888
9606.ENSP00000216297	9606.ENSP00000482271	917
9606.ENSP00000216297	9606.ENSP00000482271	917
9606.ENSP00000244537	9606.ENSP00000482271	995
9606.ENSP00000244537	9606.ENSP00000482271	995
9606.ENSP00000244573	9606.ENSP00000482271	586
9606.ENSP00000244573	9606.ENSP00000482271	586
9606.ENSP00000255120	9606.ENSP00000482271	703
9606.ENSP00000255120	9606.ENSP00000482271	703
9606.ENSP00000265056	9606.ENSP00000482271	486
9606.ENSP00000265056	9606.ENSP00000482271	486
9606.ENSP00000275053	9606.ENSP00000482271	405
9606.ENSP00000275053	9606.ENSP00000482271	405
9606.ENSP00000278412	9606.ENSP00000482271	891
9606.ENSP00000278412	9606.ENSP00000482271	891
9606.ENSP00000289316	9606.ENSP00000482271	571
9606.ENSP00000289316	9606.ENSP00000482271	571
9606.ENSP00000301280	9606.ENSP00000482271	562
9606.ENSP00000301280	9606.ENSP00000482271	562
9606.ENSP00000307288	9606.ENSP00000482271	426
9606.ENSP00000307288	9606.ENSP00000482271	426
9606.ENSP00000320147	9606.ENSP00000482271	620
9606.ENSP00000320147	9606.ENSP00000482271	620
9606.ENSP00000321744	9606.ENSP00000482271	945
9606.ENSP00000321744	9606.ENSP00000482271	945
9606.ENSP00000332790	9606.ENSP00000482271	507
9606.ENSP00000332790	9606.ENSP00000482271	507
9606.ENSP00000339566	9606.ENSP00000482271	573
9606.ENSP00000339566	9606.ENSP00000482271	573
9606.ENSP00000346997	9606.ENSP00000482271	504
9606.ENSP00000346997	9606.ENSP00000482271	504
9606.ENSP00000347168	9606.ENSP00000482271	995
9606.ENSP00000347168	9606.ENSP00000482271	995
9606.ENSP00000348924	9606.ENSP00000482271	945
9606.ENSP00000348924	9606.ENSP00000482271	945
9606.ENSP00000352252	9606.ENSP00000482271	979
9606.ENSP00000352252	9606.ENSP00000482271	979
9606.ENSP00000352516	9606.ENSP00000482271	469
9606.ENSP00000352516	9606.ENSP00000482271	469
9606.ENSP00000358160	9606.ENSP00000482271	980
9606.ENSP00000358160	9606.ENSP00000482271	980
9606.ENSP00000362018	9606.ENSP00000482271	420
9606.ENSP00000362018	9606.ENSP00000482271	420
9606.ENSP00000366618	9606.ENSP00000482271	600
9606.ENSP00000366618	9606.ENSP00000482271	600
9606.ENSP00000366956	9606.ENSP00000482271	995
9606.ENSP00000366956	9606.ENSP00000482271	995
9606.ENSP00000366962	9606.ENSP00000482271	944
9606.ENSP00000366962	9606.ENSP00000482271	944
9606.ENSP00000366974	9606.ENSP00000482271	995
9606.ENSP00000366974	9606.ENSP00000482271	995
9606.ENSP00000366999	9606.ENSP00000482271	979
9606.ENSP00000366999	9606.ENSP00000482271	979
9606.ENSP00000367034	9606.ENSP00000482271	995
9606.ENSP00000367034	9606.ENSP00000482271	995
